X,Y,Z,run_time,distance,delta,axis1,axis2,axis3
0.140209748,-0.061338384,0.814316733,0.641798973,0.042550257,68.22811877,-23.64824202,-14.76332799,-66.34622249
0.122795412,-0.312711762,0.680638566,0.641734123,0.284796922,156.8022399,-68.58210349,-37.86788658,-21.41712281
0.146901263,-0.179993757,0.728707991,0.641657114,0.152687235,92.07901576,-50.75438978,-7.288730698,-39.2452781
-0.218409735,-0.113513163,0.746994596,0.641634703,0.326909652,281.7627015,-152.5140263,-16.25845146,62.51198888
0.013328335,-0.127316184,0.724659034,0.641511917,0.137359745,190.54342,-83.98343088,19.74382097,-6.010642289
-0.188307855,-0.163973288,0.736435324,0.64146018,0.313244207,259.7515898,-138.9750555,-14.5236055,48.98192925
-0.056242666,-0.34026805,0.674648182,0.641452551,0.347224358,228.0778537,-99.36475473,-42.56152455,9.362563307
0.094091637,-0.040409398,0.794098654,0.641383171,0.024788221,43.66093102,-23.20691496,11.33527889,-66.78895392
0.082616868,-0.037751457,0.735612325,0.641382694,0.078242251,100.0310912,-24.60619947,26.21600234,-65.39248764
-0.067686959,-0.212587127,0.733015257,0.641343355,0.237918721,204.0679525,-107.6352278,-5.380154055,17.63946995
-0.095126755,-0.059860505,0.818833995,0.641288519,0.193381626,251.5358865,-147.7932907,-0.839956146,57.79821954
0.187564637,-0.076230244,0.773952243,0.641281366,0.097608663,44.11693329,-22.14217892,-9.484194995,-67.85154823
0.135079763,-0.059191438,0.798011802,0.641182661,0.038697954,24.48719863,-23.68972868,-1.142091705,-66.30345902
-0.044173855,-0.321654338,0.69115241,0.641099453,0.320506918,209.1340419,-97.79809002,-34.6643047,7.798375856
-0.009723162,-0.19901454,0.739132429,0.641098976,0.189467999,172.0720159,-92.76911834,0.139243493,2.769887537
-0.144443015,-0.071962692,0.798865383,0.641012192,0.242976357,262.8167935,-153.4918434,-5.833113228,63.48523179
0.041512775,-0.305288963,0.704851923,0.64100647,0.272675024,168.7773023,-82.27832242,-30.15923464,-7.716901791
0.050702294,-0.17305885,0.729877593,0.640972137,0.146132241,145.3160065,-73.70071426,6.557423827,-16.30151972
-0.090181011,-0.105472984,0.734308715,0.640882969,0.207608228,272.2047326,-130.566738,15.84754891,40.56083904
-0.103852313,-0.22302156,0.74224013,0.64076829,0.268100691,208.0751804,-114.9925416,-14.76880818,24.9823963
0.107062345,-0.050113669,0.77112702,0.640700579,0.040212409,60.46028728,-25.04643722,13.65291251,-64.9479531
0.093869763,-0.104115425,0.725490308,0.64053607,0.094747572,113.7962386,-47.92522764,16.83347279,-42.07239609
-0.009290356,-0.005258003,0.819129457,0.640185118,0.120759444,271.8250789,-150.3445142,20.16331923,60.34233589
-0.162527854,-0.08102422,0.796999128,0.640103102,0.261685354,276.2141245,-153.52409,-12.66757683,63.52598555
0.228466371,-0.19362793,0.705900756,0.6400702,0.213527908,76.82364159,-40.30341808,-26.1612538,-49.68829356
0.108454881,-0.157573914,0.741418006,0.640069962,0.119418529,95.94735967,-55.48946547,1.849455516,-34.50825516
-0.186846796,-0.186191784,0.738224425,0.640062332,0.319618172,255.2116927,-135.1226037,-20.54380475,45.12426494
0.147891427,-0.114932761,0.737109262,0.640030861,0.103523063,63.94182712,-37.88134557,3.636121335,-52.11691217
-0.087040608,-0.265655017,0.723612802,0.640020609,0.289742787,205.3710869,-108.1632324,-22.57237844,18.17186753
-0.052246439,-0.047300976,0.718533406,0.640011311,0.175883537,316.5841292,-137.7773567,33.20956702,47.77535742
0.128681349,-0.061445994,0.804188689,0.639916182,0.031109336,22.93739418,-25.54973845,-2.320748144,-64.44679894
0.077663269,-0.03638327,0.756715444,0.639781237,0.060864239,83.04721022,-25.05122877,23.49587997,-64.94192956
0.058343921,-0.026177242,0.824106745,0.639688969,0.054086499,31.51790006,-24.12866646,8.529829821,-65.87134724
-0.018038667,-0.075134201,0.728349213,0.639499426,0.142216385,239.3540541,-103.4403104,30.24047383,13.4409085
0.073207658,-0.340236847,0.667994462,0.639483452,0.31496362,182.3138395,-77.87754192,-41.33044425,-12.11831669
0.122672011,-0.219134823,0.73351312,0.639462948,0.178120577,105.4831794,-60.7357961,-14.29644011,-29.26433047
0.147101892,-0.067908527,0.793814745,0.639412403,0.0520617,27.86415887,-24.7545907,-3.819275103,-65.24707528
0.009270345,-0.004150921,0.843009181,0.639341354,0.110068607,65.72668778,-24.02957079,4.85883803,-65.97254669
0.163283623,-0.075239729,0.776587397,0.63933444,0.074552445,38.34039954,-24.71281677,-3.156420026,-65.29581574
-0.024910427,-0.248385796,0.731840046,0.63931632,0.238042063,176.7844664,-95.75045802,-13.38513296,5.759831825
-0.200765403,-0.113829779,0.770481223,0.639170408,0.306077561,284.4335209,-150.4688443,-19.82285318,60.47108799
0.262840659,-0.130157688,0.718807142,0.639070749,0.20070014,72.17111335,-26.32166766,-27.51066472,-63.67988006
-0.05545516,-0.058774373,0.731934347,0.639063835,0.171778158,295.5800664,-133.2795752,28.92119522,43.27944666
0.226553285,-0.105454684,0.763481144,0.63903141,0.14385457,75.58524908,-24.98128544,-28.06190517,-65.01220123
-0.10030296,-0.050376733,0.799970811,0.639029741,0.198744114,259.3964595,-153.3626463,7.288601088,63.35672884
-0.163753101,-0.174683965,0.739663053,0.638969421,0.29419831,247.9779242,-133.1744709,-11.81666533,43.17737297
-0.110991901,-0.060556437,0.806588811,0.638950109,0.209018545,244.1038755,-151.4096013,1.266389786,61.40618752
-0.098060934,-0.055030617,0.799812806,0.638885498,0.196347556,254.2781466,-150.7311551,7.292578762,60.72320733
-0.223205661,-0.124301621,0.736135858,0.638879299,0.335665411,282.5373979,-150.8628042,-16.54706472,60.86892096
-0.087786529,-0.056100579,0.815180968,0.638726473,0.185931545,237.927118,-147.4477198,3.347020553,57.44953435
0.014201813,-0.13691818,0.740241652,0.638695478,0.13312169,174.7781871,-84.11412708,15.15926112,-5.881018333
0.003877219,-0.14423396,0.738735089,0.638589144,0.144744522,182.6107374,-88.42498708,13.87162606,-1.571044379
0.165961044,-0.202104369,0.728385097,0.638315916,0.177196973,86.44324221,-50.58447679,-16.72672802,-39.4062577
0.134794847,-0.293032279,0.698892707,0.638314486,0.260618619,149.1841879,-65.31825799,-37.32956887,-24.67015928
0.005863807,-0.152069883,0.731047878,0.638260365,0.152011113,184.6900624,-87.7569536,13.21755038,-2.244556243
-0.094712113,-0.141056243,0.753320078,0.638243437,0.216483215,229.2207945,-123.9085012,5.111665867,33.90320598
-0.2219065,-0.217581634,0.706134108,0.638242483,0.371296904,279.7341376,-135.5851238,-32.33377683,45.58481392
0.104497255,-0.097090092,0.734074373,0.638225079,0.084060533,95.76519482,-42.93041707,14.98971837,-47.0680261
-0.00836672,-0.165429608,0.73218457,0.63821125,0.168527783,188.3626883,-92.92648326,9.823810947,2.921217051
0.097868844,-0.046977728,0.8255156,0.638164282,0.020793756,46.82271347,-25.66480257,-4.526649908,-64.33289346
-0.083615509,-0.175910697,0.751665172,0.638092279,0.223117053,209.6363487,-115.3954054,-1.088293192,25.39531514
0.238055046,-0.130854257,0.745425181,0.638082027,0.169481634,69.38541865,-28.81734631,-28.80112642,-61.17612417
-0.157312385,-0.200028697,0.728125246,0.638006687,0.302367738,243.3274427,-128.2063372,-14.18489451,38.20457404
-0.120413677,-0.188853501,0.741339274,0.637955189,0.262620718,228.2001753,-122.4961576,-7.302542697,32.48670041
-0.060978993,-0.032975139,0.800859221,0.637919664,0.161437822,268.7211757,-151.5525844,16.19713966,61.55142401
0.080120311,-0.293602663,0.705016191,0.637897491,0.256599217,149.8694586,-74.75827539,-28.22334414,-15.2337259
0.131050534,-0.055772774,0.811600621,0.637836695,0.033372168,41.5340294,-23.02914502,-6.310510805,-66.97128698
-0.051078137,-0.030708185,0.75862679,0.637772322,0.160057771,308.7209893,-149.046358,28.28862426,59.05010549
0.043102057,-0.019695045,0.822503643,0.637765169,0.069271391,32.18993209,-24.59996199,12.59034878,-65.39423612
0.159969504,-0.068772046,0.794761296,0.637722969,0.064235357,39.40798631,-23.28724046,-8.289273457,-66.70408068
-0.02502199,-0.015389375,0.833883367,0.637712717,0.13311045,265.7670539,-148.354744,9.964178333,58.34819452
0.233998914,-0.107519695,0.753906815,0.637684584,0.154344043,69.74586535,-24.69938153,-24.8587481,-65.29736515
0.02142728,-0.009890122,0.759924709,0.63766551,0.103774883,89.50929534,-24.9097561,34.56218134,-65.08836069
-0.027067629,-0.325700446,0.694268465,0.637645483,0.315536457,209.6242061,-94.77135657,-38.09824225,4.773602921
0.064412304,-0.216453876,0.737047635,0.637558222,0.175721999,132.4710281,-73.45324753,-6.964831665,-16.54194759
-0.014685731,-0.100036649,0.723447074,0.637556791,0.147176188,227.5633775,-98.30361323,25.9149644,8.306001924
-0.062947477,-0.0569088,0.73534321,0.637489796,0.17707651,301.1824636,-137.8320629,27.51395808,47.83196582
0.207683699,-0.09388215,0.776371663,0.637370348,0.119436289,66.91283593,-24.30406283,-22.89520364,-65.69262063
-0.138986912,-0.091531495,0.758016214,0.637363911,0.24451548,271.6796933,-146.6617975,5.040125131,56.65943639
0.285536695,-0.163004232,0.685226735,0.637341738,0.247334161,80.16863504,-29.69884765,-34.88536971,-60.29940424
0.046156384,-0.190825774,0.730618244,0.637265444,0.161340282,144.0863266,-76.43132508,2.357142577,-13.55960681
0.056376893,-0.024181742,0.80938368,0.637262344,0.054756176,40.1379913,-23.17351292,15.00691221,-66.82862617
0.171181512,-0.080763999,0.763789907,0.63725853,0.088595948,46.07133061,-25.23128697,-2.356557431,-64.76313938
0.027353914,-0.20904207,0.745942474,0.637197971,0.176835815,146.3418905,-82.57104588,-4.398339129,-7.420576881
0.14395662,0.08458426,0.812436438,0.637191296,0.151504332,325.9058973,-149.5581767,31.13665158,59.55629801
-0.099034001,-0.158925913,0.740702049,0.637145519,0.230958409,229.3325612,-121.9567836,3.02801769,31.95644457
-0.040939265,-0.236644935,0.736124894,0.637138367,0.236486757,183.7436639,-99.83924213,-11.22552932,9.83523033
0.148296339,-0.072585824,0.796451121,0.637086391,0.053419875,29.53211603,-26.05428866,-5.949126986,-63.94082995
0.249585553,-0.10527027,0.731800969,0.637074709,0.17613473,66.55013914,-22.89145701,-21.43302948,-67.11149957
0.217900407,-0.093600334,0.760480052,0.637069941,0.133731674,58.56615307,-23.22311321,-17.62838634,-66.77051284
0.11425906,-0.058007345,0.737953468,0.637019396,0.073003765,83.77962058,-26.87688699,17.69640924,-63.12388137
0.128892821,-0.062782847,0.729940711,0.637009859,0.085028829,87.01864108,-25.93347311,15.4472234,-64.06003508
-0.016542844,-0.297992986,0.703894543,0.636946917,0.284522233,180.8266496,-93.15531459,-25.14662908,3.161744282
-0.083439936,-0.099240635,0.747520611,0.636939049,0.195643648,263.3959836,-130.0199782,15.74528655,40.01845338
-0.012949048,0.005730688,0.838700213,0.636924028,0.13219324,62.13952274,-23.92738801,13.20083376,-66.07054975
-0.008976639,-0.094922364,0.709853167,0.636914968,0.150114377,232.9635798,-95.34957337,29.11862283,5.353327595
-0.007063092,-0.086364057,0.719128314,0.636893988,0.140870781,226.6122403,-94.729542,29.68660088,4.730845841
-0.02083385,0.00899119,0.806524183,0.636813402,0.137314862,68.14236461,-23.2846821,29.24581103,-66.7198158
-0.024238715,-0.012375386,0.835399312,0.636796951,0.133716723,277.12641,-152.8975041,9.346942093,62.8920088
0.204996127,-0.313243574,0.637055598,0.636761427,0.324511474,161.9379457,-56.81802082,-52.19777079,-33.17142344
-0.001956723,-0.182996804,0.733467656,0.636695623,0.175797977,175.0404539,-90.58287179,5.326115534,0.577095029
-0.086824786,-0.111054139,0.745153753,0.636695147,0.202203032,257.2518105,-128.0543063,13.57107187,38.05204537
-0.041857916,-0.068640971,0.711951781,0.636692524,0.170530957,286.486304,-121.4337768,32.08854866,31.43838413
0.063914296,-0.091360555,0.718038008,0.636688232,0.102250162,142.1202398,-55.06687128,24.40016043,-34.92985769
0.075631614,-0.035857179,0.825244737,0.636686087,0.036496444,29.28506731,-25.3379355,3.319985402,-64.65586471
-0.078504941,-0.164921975,0.739147895,0.636545897,0.217056057,219.8378352,-115.4245246,4.480244506,25.42750186
-0.03284868,-0.278135054,0.716504595,0.636487722,0.270910159,182.2134963,-96.71292205,-20.78548334,6.721270585
0.123046249,-0.064579666,0.769602891,0.63640213,0.047016655,49.11752402,-27.65870355,9.241686876,-62.34192008
0.160761797,-0.222907072,0.721779762,0.636382818,0.19540934,94.4680821,-54.22321892,-20.0821793,-35.77552641
0.040707844,-0.019087741,0.768636686,0.636350393,0.081082175,78.9455115,-25.19638178,28.9011565,-64.79667091
-0.181978904,-0.124675519,0.743121195,0.636322498,0.294895481,273.5246459,-145.5591394,-6.667353014,55.55944111
-0.031583788,-0.316139933,0.696658827,0.636300087,0.308506395,200.6840381,-95.68314201,-32.55066894,5.68435971
-0.056594377,-0.146501334,0.737422472,0.636109114,0.191225603,223.9483157,-111.1548893,11.07232068,21.15558393
-0.078483384,-0.0442572,0.801669979,0.636103392,0.177327616,259.8782286,-150.5429251,11.70306139,60.55105665
-0.112895469,-0.195751941,0.740430403,0.636100769,0.2601821,223.4946763,-119.9474818,-7.714948407,29.95253289
-0.047316579,-0.142371916,0.743758832,0.636078596,0.179490482,215.9737464,-108.349829,11.69195576,18.35876969
0.027827984,-0.116506762,0.734981698,0.635984898,0.116796606,170.0015704,-76.52432513,20.0417297,-13.47644051
0.033377947,-0.134850277,0.73499202,0.635923862,0.123735829,162.7167347,-76.13298761,15.70803391,-13.87224159
-0.11227579,-0.065012272,0.74659464,0.63582325,0.219443193,303.7401394,-149.9639664,15.88900096,59.96534261
0.050020492,-0.346151623,0.669723884,0.635768175,0.322114713,196.7297649,-81.79751598,-44.61707523,-8.195774536
-0.024554549,-0.304943206,0.706693709,0.635744095,0.292628579,192.7099519,-94.5811915,-29.65623344,4.588645493
-0.081576481,-0.044638604,0.79207584,0.635694742,0.181023503,272.373973,-151.3490534,13.92706914,61.34396629
0.261190256,-0.162115212,0.702926451,0.635560274,0.219956778,66.03859682,-31.80456782,-29.09683418,-58.18890964
0.08032885,-0.150322795,0.72913326,0.635551214,0.122115159,127.0167197,-61.84910724,9.115120365,-28.15695523
0.015542978,-0.164826047,0.736933066,0.635509014,0.151826383,167.7951979,-84.64428484,9.100496205,-5.360134884
-0.017631258,-0.28915623,0.717429695,0.635507107,0.272774658,181.5354916,-93.46683678,-25.18846259,3.474630324
0.067942617,-0.031954947,0.798678606,0.635406733,0.042250627,42.20063002,-25.14688663,15.71447672,-64.8547751
0.10066156,-0.17436835,0.731890617,0.635401964,0.138228833,110.451598,-60.0301011,0.834416486,-29.96984165
0.037537666,-0.092750744,0.716822484,0.635315895,0.115161515,171.8218942,-68.01266281,27.10719466,-21.98160235
-0.07382938,-0.074703883,0.737282568,0.635248423,0.186844547,288.3085992,-134.7063159,22.90735831,44.70404203
0.109708668,-0.228878521,0.734439891,0.635166883,0.185249379,111.1413284,-64.41393668,-15.48054081,-25.59180588
0.045777869,-0.022032317,0.809763605,0.635094881,0.064428108,38.83919531,-25.65169808,16.85422452,-64.3447451
0.036196419,-0.016719536,0.823551479,0.635033131,0.076687285,33.54935285,-24.83999021,13.51258416,-65.1572092
0.030821393,-0.015095349,0.840157448,0.634994268,0.086442466,52.26048432,-26.05579529,3.593927643,-63.93971013
-0.072297942,0.034239518,0.836694302,0.634966612,0.196467121,82.2687305,-25.33541952,18.02818326,-64.66115526
-0.109258918,-0.098873938,0.748428394,0.634944439,0.219483353,271.7879293,-137.8232918,11.50725667,47.82596577
-0.150944885,-0.180757506,0.745123309,0.634938478,0.284105228,238.0666079,-129.888342,-11.87032422,39.89819913
0.106161753,-0.149487414,0.73460426,0.634897947,0.116919609,101.8983298,-54.58882127,5.058023593,-35.40396217
0.072981044,-0.037772022,0.76859085,0.634885788,0.052447025,67.97521955,-27.41148598,21.80572599,-62.58997089
0.125460907,-0.107524786,0.741912275,0.634866476,0.086897282,75.53601096,-40.62878427,8.356528366,-49.36589016
0.137139599,-0.249470899,0.715078569,0.634674549,0.215330881,111.1346092,-61.17853164,-22.27712659,-28.81650162
0.208501857,-0.105590409,0.75008983,0.634632111,0.133389954,46.53729475,-26.88286375,-12.62417864,-63.11788045
0.067600494,-0.039782492,0.714346627,0.634597301,0.101500632,106.7736848,-30.53656702,32.15897676,-59.45759655
-0.101986549,-0.15013676,0.742340838,0.634592772,0.229404449,234.9286472,-124.1583878,4.219413507,34.16363294
-0.112272661,-0.259473241,0.719774025,0.634497166,0.30346253,216.2950268,-113.4203339,-22.7771946,23.42723059
0.094138306,-0.205880209,0.734545118,0.634481192,0.164101124,118.2768633,-65.40142233,-6.63011245,-24.59855566
-0.094497744,-0.087933043,0.739045005,0.63442874,0.206789849,284.6218355,-137.0973366,17.30692553,47.10308659
0.028430505,-0.075252898,0.703631897,0.634420156,0.127303761,188.1936218,-69.36209965,33.2534531,-20.63605894
0.071298162,-0.033592737,0.829331771,0.634419441,0.042504983,37.64474749,-25.1993723,1.928634482,-64.79973948
0.17857372,-0.190630679,0.722981981,0.634411812,0.17617693,82.85959941,-46.89352183,-15.35172973,-43.11037151
-0.106820012,-0.120030229,0.741716058,0.634407759,0.223898769,260.0127032,-131.6354379,9.494061989,41.63821527
0.095188951,-0.219269596,0.732449,0.634394884,0.177007542,119.9518992,-66.55766396,-10.06816012,-23.43480403
0.185922543,-0.208210534,0.715582411,0.63435483,0.196256492,86.26633985,-48.21364662,-20.19298279,-41.77950915
-0.023288178,-0.012985833,0.779631788,0.634298801,0.133298312,297.2812274,-150.9579569,29.54314979,60.95746245
0.164584744,0.089675785,0.807420453,0.634238482,0.163591127,341.8707544,-151.4119897,29.98240431,61.40596051
-0.020070746,-0.304211631,0.707077394,0.634138584,0.290027267,189.9320652,-93.79604505,-29.22236495,3.799076676
0.09111089,-0.167522694,0.736819082,0.634125233,0.129955807,110.6401245,-61.48752735,2.806953612,-28.51826561
0.11106017,-0.05133234,0.816940588,0.634115934,0.01739277,34.11892277,-24.83091963,-2.78573998,-65.16000241
0.209419456,-0.101134327,0.773496537,0.634071827,0.124068421,64.95298832,-25.79776733,-23.5640518,-64.20197701
0.144200755,-0.064150588,0.754544745,0.634059191,0.071622424,63.77188113,-23.95099016,7.865232837,-66.05183709
0.085691335,-0.040368975,0.82465462,0.634027719,0.027731521,33.90720021,-25.25073209,0.702855181,-64.74452822
0.077699899,-0.033866913,0.823572743,0.633923531,0.035938494,30.95854844,-23.52110071,4.01273833,-66.47748312
-0.036882185,-0.178880241,0.747701631,0.633760214,0.190155374,184.8397975,-101.6201782,2.943457985,11.61903952
0.178756219,-0.087609978,0.735644021,0.633702517,0.112662332,61.96936294,-26.08201596,0.808146342,-63.91700348
0.200798679,-0.203231466,0.712812202,0.633693695,0.201061438,80.08912795,-45.36705666,-22.0986957,-44.62775823
-0.034361058,-0.346550416,0.670853649,0.633688688,0.344807067,222.3934367,-95.68285028,-43.56341221,5.684200563
-0.1555741,-0.203416593,0.72874493,0.633658171,0.30233036,240.9500305,-127.4326651,-14.88098724,37.4342107
0.063644912,-0.207118101,0.734237329,0.633654118,0.16883265,134.3632356,-72.89093247,-3.767267093,-17.10801157
0.07695241,-0.334463759,0.675118858,0.63364315,0.306374269,180.1037915,-77.06333532,-41.0461594,-12.9361678
0.111550138,-0.058163836,0.801880222,0.633631706,0.015428361,14.03046675,-27.56580668,3.29081014,-62.4369328
0.025048551,-0.011534749,0.836647899,0.633498907,0.091686233,48.90089864,-24.76997789,8.370094048,-65.22597072
0.102482099,-0.183241532,0.731235105,0.633400679,0.146064004,112.1058833,-60.81001273,-1.375035857,-29.18710635
0.112869532,-0.185413666,0.73804067,0.633395672,0.145131449,103.4219622,-58.6424025,-4.593775796,-31.36271934
-0.104897426,-0.258731561,0.725951322,0.633384466,0.296109664,214.4207535,-112.0913879,-23.17176384,22.09432308
-0.014118354,-0.141007545,0.742214933,0.633355141,0.153786694,194.9245135,-95.75275582,13.8964483,5.752591424
-0.081012305,-0.246164268,0.738575412,0.633337975,0.267908426,197.7741966,-108.2391824,-18.70727966,18.2424599
-0.089088974,-0.054826321,0.798953285,0.633297682,0.187438681,253.9494107,-148.4248712,9.374957031,58.42387433
-0.031956178,0.01374741,0.82651211,0.633097649,0.150318203,55.96509404,-23.30409845,22.78740353,-66.69390981
-0.167871742,-0.09529995,0.79430279,0.63308835,0.268656303,278.0492896,-150.3953736,-16.55684515,60.39848906
0.042301136,-0.151331915,0.73434965,0.633069754,0.130689216,153.0401648,-74.41514778,11.53755871,-15.57431376
-0.048708452,-0.027536715,0.834857707,0.633066177,0.152403981,269.0099197,-150.4875412,3.602859299,60.48719771
0.158846557,-0.066711587,0.777802406,0.633016586,0.06877091,41.40777582,-22.80794529,-1.359664307,-67.18248
0.016257974,-0.233689043,0.732018786,0.632987976,0.207078795,160.1606199,-85.99416537,-8.499957202,-4.004923758
-0.09950772,-0.079609553,0.738250503,0.63295269,0.210779684,294.541825,-141.2997211,17.80687394,51.29832787
-0.205754579,-0.106258304,0.774895866,0.632926941,0.309202958,298.1368861,-152.7066675,-24.44418725,62.70315507
0.196213602,-0.085847408,0.77551118,0.632918358,0.107022148,51.34616686,-23.65291584,-14.60614694,-66.35145894
0.039903611,-0.082124048,0.708863906,0.632893562,0.118005538,171.809454,-64.13658168,30.14714621,-25.85782581
0.152705456,-0.069181954,0.778597803,0.6328547,0.063334794,37.8704742,-24.3993167,-0.294418681,-65.60100158
0.154169232,-0.300113258,0.681073408,0.632827759,0.27806843,148.3921211,-62.78879268,-39.29083492,-27.20562036
0.111508319,-0.051225713,0.813060441,0.632826328,0.016445615,25.58675686,-24.69978153,-0.693680264,-65.29907163
0.133705739,-0.06783116,0.774093676,0.63279748,0.050648997,40.97696448,-26.86909649,5.531831647,-63.13666258
-0.099196426,-0.056147237,0.767098731,0.632764816,0.20166259,291.2948472,-150.4512789,15.45336613,60.45108886
-0.104413059,-0.246680833,0.725464349,0.632759094,0.287950027,211.5294872,-112.9177916,-18.35291503,22.91793381
-0.136685953,-0.081077787,0.784242352,0.63275671,0.236971131,255.8790364,-149.3515393,0.417673204,59.34638522
-0.148700425,-0.088045675,0.804404237,0.632725,0.24837258,277.0276552,-149.3904093,-14.49639677,59.3851822
0.06886535,-0.031276936,0.824295703,0.632702827,0.043482065,29.94533208,-24.45646878,5.827194371,-65.5363659
0.169903777,-0.076787332,0.788039747,0.632695675,0.076829978,40.26284923,-24.29621886,-9.563178391,-65.69806568
-0.167964032,-0.213795029,0.734982407,0.632669926,0.316175918,246.3354779,-128.1765125,-23.05040555,38.17713381
0.068371524,-0.031525639,0.819081106,0.632633448,0.042123402,24.52109449,-24.72058056,8.426907936,-65.27814263
-0.001931471,-0.230033644,0.731681539,0.632616043,0.212085688,169.5871694,-90.50584139,-7.16367235,0.505835635
0.091962777,-0.040623383,0.785416424,0.632603168,0.031038576,52.91214877,-23.86866805,14.10094555,-66.13046813
0.188674651,-0.092974533,0.746913017,0.632529497,0.114856404,53.63150275,-26.25861185,-4.463897022,-63.74080431
-0.089972307,-0.171855499,0.737307974,0.632490873,0.230348685,222.9101668,-117.6045367,1.864200154,27.60560948
0.32064407,-0.161140464,0.658773027,0.632465839,0.287134629,111.5490601,-26.70244781,-47.74444478,-63.28719269
0.002464094,-0.301383367,0.708186439,0.632452488,0.278750562,178.8299193,-89.50883241,-27.79683118,-0.491501984
-0.087135672,-0.312830628,0.692950924,0.632382154,0.334398216,226.4313929,-105.5434665,-35.5582271,15.55300646
0.254013946,-0.158866954,0.708064513,0.632362843,0.210644794,61.99434112,-32.00003991,-26.87756479,-57.99400876
-0.020474258,0.011580328,0.811469974,0.63235116,0.138317072,52.6551444,-29.43882417,27.65555736,-60.55998555
0.086991552,-0.129971216,0.731701149,0.632313251,0.105091483,119.357231,-56.17033851,12.11994213,-33.82883726
-0.236242116,-0.17984963,0.717164259,0.632290363,0.36688177,287.0477325,-142.7391514,-28.83836373,52.74704578
0.084482728,-0.289624943,0.710487917,0.632275581,0.250504194,148.9726487,-73.75995002,-28.781958,-16.23880656
-0.134172587,-0.126431803,0.751921483,0.632270336,0.248244978,252.3523902,-136.6726769,1.66422259,46.67167465
0.091050942,-0.04002032,0.798342731,0.632270336,0.023523776,38.27474715,-23.69315743,10.71320173,-66.31280574
0.100204162,-0.257142049,0.719455908,0.632171154,0.216810333,125.220816,-68.68615302,-19.92840597,-21.30886125
0.122770512,-0.062454114,0.782703528,0.632052898,0.036296513,36.28578075,-26.93179175,6.317334328,-63.06752578
0.016495557,-0.096160269,0.714124519,0.6320467,0.130352533,199.1114304,-80.21536722,28.03674703,-9.785447616
0.124355536,-0.055078258,0.756178481,0.631918907,0.059304829,70.71645596,-23.92417049,12.71317511,-66.07709406
0.0997389,-0.044196255,0.802001438,0.631901979,0.017182974,28.78418305,-23.93060513,7.348915845,-66.06689773
0.111730737,-0.051526656,0.814214427,0.631842136,0.016790946,28.59978837,-24.73148127,-1.403697267,-65.26284247
0.018459387,0.010044646,0.797940916,0.6317873,0.10641297,296.833102,-151.3696926,31.73906708,61.37020818
-0.160488667,-0.099598998,0.756842341,0.631740332,0.266722887,271.807228,-148.2031947,-0.599704376,58.20148363
-0.177963964,-0.187523346,0.734343917,0.631735802,0.313173571,248.3152294,-133.4785885,-17.19366008,43.47614914
0.035782186,-0.016559915,0.829536096,0.63171649,0.078452637,38.28006452,-24.87491572,10.65752395,-65.1313553
-0.022636824,0.011115775,0.805420453,0.631694078,0.139966685,63.87291008,-26.09585962,29.92586351,-63.9052937
-0.191514865,-0.118594098,0.767404516,0.631690741,0.298373175,271.4749099,-148.2553335,-15.54501595,58.26068795
-0.042146485,-0.084498253,0.73658436,0.631689072,0.159736234,255.1908192,-116.5559896,25.29475586,26.56051337
0.051076127,-0.023672941,0.837883589,0.631684542,0.065820286,56.02733775,-24.84091202,0.328493267,-65.15434052
-0.17402393,-0.091935519,0.791440057,0.631658554,0.274500627,280.8620822,-152.13055,-16.2192033,62.12513737
-0.241885238,-0.243399667,0.676706283,0.631625891,0.408395087,298.1601635,-134.8001692,-42.16616735,44.80388921
0.114838561,-0.053614804,0.759311585,0.631591558,0.052916441,69.24114677,-24.99074479,14.21337112,-65.00325017
0.062196207,-0.231913519,0.733483517,0.631569386,0.191422743,136.1880655,-74.96230294,-10.62405796,-15.03259135
0.169866283,-0.252435429,0.706129708,0.631497622,0.229991746,113.1887526,-56.08494872,-28.56153308,-33.91313206
-0.097895676,-0.049918236,0.811964451,0.631494522,0.196172833,245.8887816,-153.0111416,3.333703509,63.00365831
0.021638314,-0.011871987,0.792582079,0.631458044,0.091638349,52.22161507,-28.64417603,26.53384929,-61.35600886
0.15641468,-0.077419772,0.804392881,0.631444931,0.0612018,55.23176995,-26.31222282,-15.65032632,-63.68246534
0.135699171,-0.265833444,0.715041503,0.631310225,0.229652322,127.7016043,-62.93462103,-28.81248248,-27.06688034
0.058670518,-0.085215134,0.720033787,0.631181479,0.100647209,143.7320174,-55.40583269,25.89951561,-34.58896809
0.193301825,-0.21390269,0.716210859,0.631158113,0.203651508,88.29545941,-47.87321991,-24.15979745,-42.11492506
-0.067969432,-0.255918227,0.72128998,0.631140709,0.271558315,199.2113428,-104.8969885,-16.22935719,14.89731662
0.095583247,-0.046237911,0.773256693,0.631085396,0.038385499,60.68332622,-25.77501915,15.80600652,-64.22071239
0.084259594,-0.042862035,0.803990478,0.630927801,0.022367638,25.34688314,-26.99628966,9.986280213,-63.00371978
0.062632021,-0.030827251,0.786041099,0.630920172,0.051184433,55.93573157,-26.15909023,20.1877168,-63.84169502
-0.099921796,-0.173738564,0.746285367,0.63091898,0.236891169,221.5564552,-119.9309387,-1.534312627,29.93371146
